Time,PriceImportElectricity,PriceExportElectricity,PriceHydrogen,TemperatureAmbient,HeatValue,HeatH2,HeatEl,HeatFC,HeatHP,HeatWasteEl,HeatWasteFC,HeatDemand1,HeatDemand2,HeatDemand3,HeatConsumption,HeatAvgConsumption,HeatSupply,HeatWaste,ElectricityDemand,LoadH2System,LoadElectrolyser,LoadCompressor,LoadHeatPump,ElectricitySupply,ElectricityFCGeneration,NetElectricity,H2Produced,H2FCUsed,H2Stored,H2Imported,H2Exported,TCons1,TCons2,TCons3,TConsAvg,TCons1Slack,TCons2Slack,TCons3Slack,HeatSlack,DateTime
8005,0.3046679,0.17466790000000001,3.3,1.97,0.08704797142857142,6.992000000000001,0.0,6.992000000000001,3.8259999999999987,0.0,0.0,3.606,3.606,3.606,10.818,3.606,10.818,0.0,1.0931428571428567,0.0,0.0,0.0,1.0931428571428567,20.0,20.0,-18.90685714285714,0.0,0.818732601932209,6.63099669814615,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-11-30 13:00:00
8006,0.3029025,0.17290250000000001,3.3,2.18,0.08654357142857143,6.992000000000001,0.0,6.992000000000001,3.699999999999992,0.0,0.0,3.563999999999998,3.563999999999998,3.563999999999998,10.691999999999993,3.563999999999998,10.691999999999993,0.0,1.057142857142855,0.0,0.0,0.0,1.057142857142855,20.0,20.0,-18.942857142857147,0.0,0.818732601932209,5.803994069931798,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-11-30 14:00:00
8007,0.3080047,0.17800470000000002,3.3,2.49,0.08800134285714285,6.992000000000001,0.0,6.992000000000001,17.04725002707339,0.0,0.0,7.017593481349781,3.5020000000000024,13.519656545723604,24.039250027073386,8.013083342357795,24.03925002707339,0.0,4.8706428648781115,0.0,0.0,0.0,4.8706428648781115,20.0,20.0,-15.12935713512189,0.0,0.818732601932209,4.976991441717445,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-11-30 15:00:00
8008,0.31997450000000005,0.18997450000000002,3.3,3.06,0.09131550982839355,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.0,6.866237706459375,0.12576229354062535,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,4.149988813503092,0.0,0.0,20.63796740674884,20.0,21.817883211491814,20.818616872746887,0.0,0.0,0.0,0.0,2023-11-30 16:00:00
8009,0.3495595,0.21955950000000002,3.3,3.24,0.09475448969859239,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,6.992000000000001,0.0,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,3.3229861852887392,0.0,0.0,20.0,20.63118853229696,21.15991425413057,20.59703426214251,0.0,0.0,0.0,0.0,2023-11-30 17:00:00
8010,0.39073599999999997,0.26073599999999997,3.3,3.31,0.09832298297313906,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.0,3.3380000000000054,3.6539999999999955,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,2.4959835570743865,0.0,0.0,20.66054319786547,20.0,20.509536371333954,20.39002652306647,0.0,0.0,0.0,0.0,2023-11-30 18:00:00
8011,0.37645760000000006,0.24645760000000003,3.3,3.22,0.10202586718041082,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,3.192274605644865,3.3560000000000034,0.4437253943551319,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,1.668980928860034,0.0,0.0,20.03082983035882,20.0,20.54838733114042,20.193072387166414,0.0,0.0,0.0,0.0,2023-11-30 19:00:00
8012,0.3385694,0.20856940000000002,3.3,3.84,0.09673411428571428,6.992000000000001,0.0,6.992000000000001,2.7039999999999793,0.0,0.0,3.231999999999993,3.231999999999993,3.231999999999993,9.69599999999998,3.2319999999999935,9.69599999999998,0.0,0.7725714285714227,0.0,0.0,0.0,0.7725714285714227,20.0,20.0,-19.22742857142858,0.0,0.818732601932209,0.8419783006456814,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-11-30 20:00:00
8013,0.28692660000000003,0.1569266,3.3,4.29,0.08197902857142858,6.992000000000001,0.0,6.992000000000001,2.434000000000008,0.0,0.0,3.142000000000003,3.142000000000003,3.142000000000003,9.426000000000009,3.142000000000003,9.426000000000009,0.0,0.6954285714285737,0.0,0.0,0.0,0.6954285714285737,20.0,20.0,-19.304571428571425,0.0,0.818732601932209,0.014975672431328801,0.8202292482656806,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-11-30 21:00:00
8014,0.263763,0.13376300000000002,3.3,3.75,0.07536085714285715,6.992000000000001,0.0,6.992000000000001,2.7579999999999725,0.0,0.0,3.249999999999991,3.249999999999991,3.249999999999991,9.749999999999973,3.249999999999991,9.749999999999973,0.0,0.7879999999999922,0.0,0.0,0.0,0.7879999999999922,20.0,20.0,-19.212000000000007,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-11-30 22:00:00
8015,0.2549942,0.12499420000000001,3.3,4.59,0.07285548571428571,6.992000000000001,0.0,6.992000000000001,2.2540000000000084,0.0,0.0,3.082000000000003,3.082000000000003,3.082000000000003,9.24600000000001,3.082000000000003,9.24600000000001,0.0,0.6440000000000025,0.0,0.0,0.0,0.6440000000000025,20.0,20.0,-19.355999999999998,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-11-30 23:00:00
8016,0.24453760000000002,0.1145376,3.3,3.86,0.06986788571428572,6.992000000000001,0.0,6.992000000000001,2.6920000000000055,0.0,0.0,3.228000000000002,3.228000000000002,3.228000000000002,9.684000000000006,3.228000000000002,9.684000000000006,0.0,0.7691428571428587,0.0,0.0,0.0,0.7691428571428587,20.0,20.0,-19.23085714285714,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 00:00:00
8017,0.23278120000000002,0.1027812,3.3,3.65,0.06650891428571429,0.0,0.0,0.0,9.810000000000013,0.0,0.0,3.270000000000004,3.270000000000004,3.270000000000004,9.810000000000013,3.2700000000000045,9.810000000000013,0.0,2.8028571428571465,0.0,0.0,0.0,2.8028571428571465,0.0,0.0,2.8028571428571465,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 01:00:00
8018,0.2290273,0.0990273,3.3,3.33,0.06543637142857142,0.0,0.0,0.0,10.001999999999985,0.0,0.0,3.3339999999999947,3.3339999999999947,3.3339999999999947,10.001999999999985,3.3339999999999947,10.001999999999985,0.0,2.857714285714281,0.0,0.0,0.0,2.857714285714281,0.0,0.0,2.857714285714281,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 02:00:00
8019,0.2264471,0.09644710000000001,3.3,3.33,0.06469917142857143,0.0,0.0,0.0,10.001999999999985,0.0,0.0,3.3339999999999947,3.3339999999999947,3.3339999999999947,10.001999999999985,3.3339999999999947,10.001999999999985,0.0,2.857714285714281,0.0,0.0,0.0,2.857714285714281,0.0,0.0,2.857714285714281,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 03:00:00
8020,0.2248466,0.0948466,3.3,3.42,0.06424188571428571,0.0,0.0,0.0,9.947999999999992,0.0,0.0,3.3159999999999967,3.3159999999999967,3.3159999999999967,9.94799999999999,3.3159999999999967,9.947999999999992,0.0,2.842285714285712,0.0,0.0,0.0,2.842285714285712,0.0,0.0,2.842285714285712,0.0,0.0,0.0,10.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 04:00:00
8021,0.2256226,0.0956226,3.3,3.53,0.0644636,0.0,0.0,0.0,9.882000000000025,0.0,0.0,3.294000000000008,3.294000000000008,3.294000000000008,9.882000000000025,3.294000000000008,9.882000000000025,0.0,2.8234285714285785,0.0,0.0,0.0,2.8234285714285785,0.0,0.0,2.8234285714285785,0.0,0.0,9.9,0.8596304715015972,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 05:00:00
8022,0.2322186,0.10221859999999999,3.3,4.02,0.06634817142857143,0.0,0.0,0.0,26.95206405826819,0.0,0.0,3.195999999999997,9.899506297799718,13.85655776046847,26.952064058268185,8.984021352756061,26.95206405826819,0.0,7.7005897309337685,0.0,0.0,0.0,7.7005897309337685,0.0,0.0,7.7005897309337685,0.0,0.0,10.751034166786582,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 06:00:00
8023,0.2471566,0.1171566,3.3,4.26,0.06884687100760407,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,3.1480000000000086,0.0,3.843999999999992,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,10.751034166786582,0.0,0.0,20.0,21.216471287598882,21.934549152233345,21.05034014661074,0.0,0.0,0.0,0.0,2023-12-01 07:00:00
8024,0.2795255,0.1495255,3.3,4.04,0.07143967264629905,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,6.43987709463541,0.0,0.5521229053645906,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,9.92403153857223,0.0,0.0,20.0,20.601060201399733,21.990639099767833,20.863899767055855,0.0,0.0,0.0,0.0,2023-12-01 08:00:00
8025,0.326813,0.196813,3.3,4.35,0.07413012026714588,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.0,6.992000000000001,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,9.097028910357878,0.0,0.0,20.589385473177053,20.0,21.439338692786073,20.676241388654375,0.0,0.0,0.0,0.0,2023-12-01 09:00:00
8026,0.33855,0.20855,3.3,4.87,0.0769218912582209,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,6.026913916193488,0.0,0.9650860838065128,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,8.270026282143526,0.0,0.0,20.0,20.700829074218802,20.81910537248173,20.506644815566844,0.0,0.0,0.0,0.0,2023-12-01 10:00:00
8027,0.33267179999999996,0.20267179999999999,3.3,5.54,0.07981880149955638,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.0,2.221420130110091,4.77057986988991,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,7.443023653929174,0.0,0.0,20.544569580967426,20.126271576331654,20.415387360076934,20.36207617245867,0.0,0.0,0.0,0.0,2023-12-01 11:00:00
8028,0.3298006,0.1998006,3.3,5.29,0.08282481057880504,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.9420000000000095,4.049999999999991,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,6.616021025714821,0.0,0.0,20.0,20.0,20.74121343031516,20.247071143438387,0.0,0.0,0.0,0.0,2023-12-01 12:00:00
8029,0.3158035,0.1858035,3.3,4.97,0.08594402720332829,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,3.0060000000000002,1.9382132891887394,2.047786710811261,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,5.7890183975004685,0.0,0.0,20.0,20.201066445943663,20.180433544042508,20.127166663328726,0.0,0.0,0.0,0.0,2023-12-01 13:00:00
8030,0.30894560000000004,0.1789456,3.3,4.69,0.08827017142857144,6.992000000000001,0.0,6.992000000000001,2.1940000000000275,0.0,0.0,3.0620000000000096,3.0620000000000096,3.0620000000000096,9.186000000000028,3.0620000000000096,9.186000000000028,0.0,0.6268571428571507,0.0,0.0,0.0,0.6268571428571507,20.0,20.0,-19.37314285714285,0.0,0.818732601932209,4.962015769286116,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 14:00:00
8031,0.3099059,0.1799059,3.3,4.16,0.08854454285714286,6.992000000000001,0.0,6.992000000000001,2.512000000000006,0.0,0.0,3.1680000000000024,3.1680000000000024,3.1680000000000024,9.504000000000007,3.1680000000000024,9.504000000000007,0.0,0.7177142857142874,0.0,0.0,0.0,0.7177142857142874,20.0,20.0,-19.282285714285713,0.0,0.818732601932209,4.135013141071763,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 15:00:00
8032,0.3094597,0.1794597,3.3,3.77,0.08841705714285714,6.992000000000001,0.0,6.992000000000001,14.325599499926804,0.0,0.0,6.753292198040805,11.318307301885998,3.246,21.317599499926803,7.105866499975601,21.317599499926807,0.0,4.093028428550515,0.0,0.0,0.0,4.093028428550515,20.0,20.0,-15.906971571449485,0.0,0.818732601932209,3.30801051285741,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 16:00:00
8033,0.3336321,0.2036321,3.3,3.1,0.09174688008605622,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.0,0.0,6.992000000000001,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,2.4810078846430574,0.0,0.0,20.63646099020398,21.464864747071577,20.0,20.700441912425187,0.0,0.0,0.0,0.0,2023-12-01 17:00:00
8034,0.3673202,0.2373202,3.3,2.21,0.09520210553858266,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,3.831942349196101,3.082965231535211,0.07709241926868826,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,1.654005256428705,0.0,0.0,20.0,20.79833801693985,20.655462096343424,20.484600037761094,0.0,0.0,0.0,0.0,2023-12-01 18:00:00
8035,0.34885140000000003,0.21885140000000003,3.3,1.86,0.09878745621080692,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,3.3639999999999923,0.0,3.628000000000008,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,0.8270026282143526,0.0,0.0,20.04971174598043,20.683159903094683,20.0,20.244290549691705,0.0,0.0,0.0,0.0,2023-12-01 19:00:00
8036,0.3090814,0.1790814,3.3,1.67,0.08830897142857143,6.992000000000001,0.0,6.992000000000001,4.0059999999999985,0.0,0.0,3.6659999999999995,3.6659999999999995,3.6659999999999995,10.997999999999998,3.665999999999999,10.998,0.0,1.1445714285714281,0.0,0.0,0.0,1.1445714285714281,20.0,20.0,-18.855428571428572,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 20:00:00
8037,0.267643,0.13764300000000002,3.3,1.65,0.07646942857142858,6.992000000000001,0.0,6.992000000000001,4.0179999999999705,0.0,0.0,3.6699999999999906,3.6699999999999906,3.6699999999999906,11.009999999999971,3.6699999999999906,11.009999999999971,0.0,1.1479999999999915,0.0,0.0,0.0,1.1479999999999915,20.0,20.0,-18.852000000000007,0.0,0.818732601932209,0.0,5.012137140693047,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 21:00:00
8038,0.2541309,0.1241309,3.3,1.53,0.07260882857142857,6.992000000000001,0.0,6.992000000000001,4.089999999999984,0.0,0.0,3.6939999999999946,3.6939999999999946,3.6939999999999946,11.081999999999983,3.693999999999994,11.081999999999985,0.0,1.168571428571424,0.0,0.0,0.0,1.168571428571424,20.0,20.0,-18.831428571428575,0.0,0.818732601932209,4.135013141071763,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 22:00:00
8039,0.2475058,0.1175058,3.3,1.48,0.07071594285714285,6.992000000000001,0.0,6.992000000000001,4.119999999999973,0.0,0.0,3.7039999999999913,3.7039999999999913,3.7039999999999913,11.111999999999973,3.7039999999999913,11.111999999999973,0.0,1.1771428571428493,0.0,0.0,0.0,1.1771428571428493,20.0,20.0,-18.82285714285715,0.0,0.818732601932209,3.30801051285741,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-01 23:00:00
8040,0.2412202,0.1112202,3.3,1.47,0.06892005714285714,0.0,0.0,0.0,11.118000000000018,0.0,0.0,3.706000000000006,3.706000000000006,3.706000000000006,11.118000000000018,3.706000000000006,11.118000000000018,0.0,3.176571428571434,0.0,0.0,0.0,3.176571428571434,0.0,0.0,3.176571428571434,0.0,0.0,2.4810078846430574,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 00:00:00
8041,0.2375924,0.1075924,3.3,1.47,0.06788354285714286,0.0,0.0,0.0,11.118000000000018,0.0,0.0,3.706000000000006,3.706000000000006,3.706000000000006,11.118000000000018,3.706000000000006,11.118000000000018,0.0,3.176571428571434,0.0,0.0,0.0,3.176571428571434,0.0,0.0,3.176571428571434,0.0,0.0,2.4810078846430574,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 01:00:00
8042,0.2344593,0.1044593,3.3,1.56,0.06698837142857143,0.0,0.0,0.0,11.064000000000025,0.0,0.0,3.688000000000008,3.688000000000008,3.688000000000008,11.064000000000025,3.688000000000008,11.064000000000025,0.0,3.161142857142864,0.0,0.0,0.0,3.161142857142864,0.0,0.0,3.161142857142864,0.0,0.0,2.4810078846430574,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 02:00:00
8043,0.2313941,0.1013941,3.3,1.52,0.0661126,0.0,0.0,0.0,11.08800000000003,0.0,0.0,3.6960000000000095,3.6960000000000095,3.6960000000000095,11.08800000000003,3.69600000000001,11.08800000000003,0.0,3.1680000000000086,0.0,0.0,0.0,3.1680000000000086,0.0,0.0,3.1680000000000086,0.0,0.0,2.4810078846430574,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 03:00:00
8044,0.229425,0.099425,3.3,1.37,0.06555,0.0,0.0,0.0,11.177999999999999,0.0,0.0,3.7259999999999995,3.7259999999999995,3.7259999999999995,11.177999999999999,3.7259999999999995,11.177999999999999,0.0,3.1937142857142855,0.0,0.0,0.0,3.1937142857142855,0.0,0.0,3.1937142857142855,0.0,0.0,2.4810078846430574,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 04:00:00
8045,0.22887210000000002,0.0988721,3.3,1.3,0.06539202857142858,0.0,0.0,0.0,11.22000000000002,0.0,0.0,3.740000000000007,3.740000000000007,3.740000000000007,11.22000000000002,3.740000000000007,11.22000000000002,0.0,3.2057142857142913,0.0,0.0,0.0,3.2057142857142913,0.0,0.0,3.2057142857142913,0.0,0.0,2.4810078846430574,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 05:00:00
8046,0.23407129999999998,0.10407129999999999,3.3,1.12,0.06687751428571427,0.0,0.0,0.0,11.328000000000008,0.0,0.0,3.776000000000003,3.776000000000003,3.776000000000003,11.328000000000008,3.776000000000003,11.328000000000008,0.0,3.236571428571431,0.0,0.0,0.0,3.236571428571431,0.0,0.0,3.236571428571431,0.0,0.0,2.4810078846430574,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 06:00:00
8047,0.2376894,0.1076894,3.3,0.98,0.06791125714285713,0.0,0.0,0.0,11.411999999999994,0.0,0.0,3.8039999999999976,3.8039999999999976,3.8039999999999976,11.411999999999992,3.803999999999997,11.411999999999994,0.0,3.260571428571427,0.0,0.0,0.0,3.260571428571427,0.0,0.0,3.260571428571427,0.0,0.0,2.4810078846430574,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 07:00:00
8048,0.24294680000000002,0.1129468,3.3,0.93,0.06941337142857143,0.0,0.0,0.0,16.016007103243748,0.0,0.0,4.444897531481909,3.8139999999999943,7.757109571761845,16.016007103243748,5.338669034414583,16.016007103243748,0.0,4.5760020294982136,0.0,0.0,0.0,4.5760020294982136,0.0,0.0,4.5760020294982136,0.0,0.0,2.4810078846430574,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 08:00:00
8049,0.2541406,0.1241406,3.3,1.0,0.07202750770743681,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,3.191999999999994,3.800000000000007,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,2.4810078846430574,0.0,0.0,20.114487657409477,20.0,20.715547858809206,20.276678505406228,0.0,0.0,0.0,0.0,2023-12-02 09:00:00
8050,0.2599703,0.1299703,3.3,1.02,0.07427722857142856,6.992000000000001,0.0,6.992000000000001,4.395999999999988,0.0,0.0,3.7959999999999963,3.7959999999999963,3.7959999999999963,11.38799999999999,3.7959999999999963,11.38799999999999,0.0,1.2559999999999967,0.0,0.0,0.0,1.2559999999999967,20.0,20.0,-18.744000000000003,0.0,0.818732601932209,1.654005256428705,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 10:00:00
8051,0.260077,0.130077,3.3,0.85,0.07430771428571428,6.992000000000001,0.0,6.992000000000001,4.4979999999999905,0.0,0.0,3.829999999999997,3.829999999999997,3.829999999999997,11.489999999999991,3.829999999999997,11.489999999999991,0.0,1.2851428571428545,0.0,0.0,0.0,1.2851428571428545,20.0,20.0,-18.714857142857145,0.0,0.818732601932209,0.8270026282143526,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 11:00:00
8052,0.258331,0.128331,3.3,0.7,0.07380885714285713,6.992000000000001,0.0,6.992000000000001,4.5880000000000205,0.0,0.0,3.8600000000000065,3.8600000000000065,3.8600000000000065,11.58000000000002,3.8600000000000065,11.580000000000021,0.0,1.3108571428571487,0.0,0.0,0.0,1.3108571428571487,20.0,20.0,-18.68914285714285,0.0,0.818732601932209,0.0,7.5182057110395695,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 12:00:00
8053,0.2513567,0.12135670000000001,3.3,0.57,0.0718162,6.992000000000001,0.0,6.992000000000001,4.666000000000018,0.0,0.0,3.886000000000006,3.886000000000006,3.886000000000006,11.658000000000017,3.886000000000006,11.658000000000019,0.0,1.3331428571428623,0.0,0.0,0.0,1.3331428571428623,20.0,20.0,-18.666857142857136,0.0,0.818732601932209,6.616021025714821,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 13:00:00
8054,0.24688500000000002,0.116885,3.3,0.32,0.07053857142857144,6.992000000000001,0.0,6.992000000000001,4.816000000000027,0.0,0.0,3.9360000000000093,3.9360000000000093,3.9360000000000093,11.808000000000028,3.9360000000000093,11.808000000000028,0.0,1.3760000000000079,0.0,0.0,0.0,1.3760000000000079,20.0,20.0,-18.62399999999999,0.0,0.818732601932209,5.7890183975004685,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 14:00:00
8055,0.2463418,0.11634180000000001,3.3,0.22,0.07038337142857143,6.992000000000001,0.0,6.992000000000001,4.876000000000008,0.0,0.0,3.9560000000000026,3.9560000000000026,3.9560000000000026,11.868000000000007,3.9560000000000026,11.86800000000001,0.0,1.3931428571428595,0.0,0.0,0.0,1.3931428571428595,20.0,20.0,-18.60685714285714,0.0,0.818732601932209,4.962015769286116,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 15:00:00
8056,0.2518029,0.12180289999999999,3.3,-0.06,0.07194368571428571,6.992000000000001,0.0,6.992000000000001,5.043999999999976,0.0,0.0,4.0119999999999925,4.0119999999999925,4.0119999999999925,12.035999999999976,4.0119999999999925,12.035999999999976,0.0,1.4411428571428502,0.0,0.0,0.0,1.4411428571428502,20.0,20.0,-18.55885714285715,0.0,0.818732601932209,4.135013141071763,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 16:00:00
8057,0.2585832,0.1285832,3.3,-0.12,0.07388091428571429,6.992000000000001,0.0,6.992000000000001,10.257925463971473,0.0,0.0,5.057509771967049,8.16841569200442,4.024000000000004,17.249925463971472,5.749975154657157,17.249925463971472,0.0,2.9308358468489923,0.0,0.0,0.0,2.9308358468489923,20.0,20.0,-17.069164153151007,0.0,0.818732601932209,3.30801051285741,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 17:00:00
8058,0.27293920000000005,0.14293920000000002,3.3,0.03,0.07666330007645163,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.9980000000000064,0.0,3.993999999999994,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,2.4810078846430574,0.0,0.0,20.187548859835253,20.752078460022094,20.0,20.313209106619116,0.0,0.0,0.0,0.0,2023-12-02 18:00:00
8059,0.2754806,0.14548060000000002,3.3,-0.21,0.07870874285714285,6.992000000000001,0.0,6.992000000000001,5.134000000000006,0.0,0.0,4.042000000000002,4.042000000000002,4.042000000000002,12.126000000000005,4.042000000000002,12.126000000000007,0.0,1.4668571428571444,0.0,0.0,0.0,1.4668571428571444,20.0,20.0,-18.533142857142856,0.0,0.818732601932209,1.654005256428705,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 19:00:00
8060,0.2621819,0.13218190000000002,3.3,-0.42,0.07490911428571428,6.992000000000001,0.0,6.992000000000001,5.2600000000000104,0.0,0.0,4.084000000000004,4.084000000000004,4.084000000000004,12.252000000000013,4.084000000000004,12.252000000000011,0.0,1.5028571428571458,0.0,0.0,0.0,1.5028571428571458,20.0,20.0,-18.497142857142855,0.0,0.818732601932209,0.8270026282143526,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 20:00:00
8061,0.2544025,0.1244025,3.3,-0.5,0.07268642857142855,6.992000000000001,0.0,6.992000000000001,5.308000000000019,0.0,0.0,4.100000000000007,4.100000000000007,4.100000000000007,12.30000000000002,4.100000000000007,12.30000000000002,0.0,1.516571428571434,0.0,0.0,0.0,1.516571428571434,20.0,20.0,-18.483428571428565,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-12-02 21:00:00
